user_id,signup_date,device_type,region,is_active
1483,4/5/2024,desktop,Europe,0
1484,7/18/2024,mobile,South America,1
1485,7/29/2024,mobile,South America,1
1486,2/12/2024,desktop,Asia,1
1487,2/28/2024,desktop,Europe,1
1488,7/16/2023,desktop,North America,1
1489,11/23/2023,desktop,North America,0
1490,6/17/2024,desktop,South America,0
1491,1/9/2024,tablet,South America,0
1492,9/17/2023,mobile,South America,0
1493,6/2/2023,desktop,Asia,0
1494,6/16/2023,mobile,North America,1
1495,1/5/2024,mobile,South America,0
1496,5/4/2024,mobile,South America,0
1497,5/26/2023,mobile,North America,0
1498,8/18/2023,mobile,South America,1
1499,7/29/2023,tablet,North America,1
1500,10/22/2023,desktop,North America,1
1501,7/8/2023,desktop,South America,1
1502,8/3/2023,mobile,Asia,1
1503,12/8/2023,tablet,Europe,1
1504,5/26/2023,mobile,North America,0
1505,7/19/2023,tablet,South America,0
1506,8/29/2023,mobile,Asia,1
1507,4/5/2023,desktop,North America,0
1508,3/19/2024,tablet,Europe,1
1509,10/6/2023,desktop,North America,0
1510,6/14/2023,tablet,Asia,0
1511,8/30/2023,mobile,Asia,1
1512,7/29/2024,mobile,Europe,1
1513,5/30/2024,desktop,North America,0
1514,3/20/2023,desktop,South America,0
1515,3/27/2023,desktop,Asia,1
1516,3/20/2024,desktop,Asia,0
1517,6/4/2024,mobile,Europe,0
1518,12/7/2023,tablet,South America,0
1519,3/3/2024,tablet,Asia,0
1520,2/7/2023,desktop,Europe,0
1521,11/13/2023,desktop,Asia,0
1522,1/29/2023,mobile,Europe,1
1523,8/24/2023,tablet,Europe,0
1524,10/23/2023,desktop,North America,0
1525,1/21/2024,mobile,Asia,0
1526,7/27/2024,desktop,North America,0
1527,6/8/2024,mobile,South America,0
1528,12/4/2023,tablet,South America,0
1529,5/22/2023,tablet,Asia,0
1530,2/26/2024,mobile,South America,0
1531,5/11/2023,desktop,North America,0
1532,3/19/2024,mobile,Asia,1
1533,7/7/2023,mobile,Asia,1
1534,6/23/2023,desktop,North America,1
1535,1/27/2023,desktop,South America,1
1536,1/31/2023,mobile,North America,1
1537,2/6/2024,mobile,Europe,1
1538,3/1/2024,tablet,South America,1
1539,8/18/2023,mobile,Asia,1
1540,12/10/2023,desktop,North America,1
1541,3/22/2023,mobile,North America,0
1542,4/1/2024,tablet,South America,0
1543,3/11/2024,tablet,South America,0
1544,3/1/2024,tablet,South America,1
1545,6/29/2024,mobile,Europe,0
1546,7/20/2023,tablet,North America,0
1547,12/25/2023,mobile,Europe,0
1548,12/6/2023,mobile,South America,0
1549,6/27/2024,tablet,Europe,1
1550,12/16/2023,tablet,North America,1
1551,7/5/2024,desktop,South America,0
1552,7/25/2024,desktop,South America,0
1553,5/11/2023,mobile,South America,0
1554,11/14/2023,desktop,Asia,1
1555,1/29/2024,mobile,North America,1
1556,10/10/2023,tablet,Europe,1
1557,11/10/2023,mobile,Europe,0
1558,1/1/2024,tablet,Europe,0
1559,4/30/2024,mobile,South America,1
1560,9/22/2023,mobile,Europe,0
1561,7/23/2023,tablet,Asia,1
1562,7/6/2024,tablet,Asia,0
1563,10/5/2023,tablet,South America,0
1564,10/25/2023,desktop,South America,1
1565,12/8/2023,mobile,North America,0
1566,5/4/2024,tablet,South America,1
1567,1/16/2023,mobile,Europe,1
1568,2/21/2024,mobile,South America,0
1569,6/30/2023,desktop,South America,0
1570,10/31/2023,mobile,Europe,1
1571,1/3/2023,mobile,Europe,1
1572,8/8/2023,desktop,Europe,0
1573,6/1/2023,desktop,Europe,0
1574,2/29/2024,mobile,North America,0
1575,5/22/2023,desktop,Europe,1
1576,8/14/2024,mobile,Europe,1
1577,4/10/2024,mobile,South America,0
1578,5/9/2024,desktop,North America,1
1579,3/26/2023,mobile,Asia,1
1580,3/13/2023,tablet,South America,0
1581,12/22/2023,mobile,South America,0
1582,9/20/2023,desktop,South America,0
1583,4/19/2024,mobile,North America,0
1584,11/11/2023,tablet,Europe,0
1585,10/24/2023,desktop,Europe,1
1586,6/20/2023,desktop,Asia,1
1587,1/5/2024,tablet,Europe,0
1588,1/30/2023,mobile,Asia,1
1589,7/17/2023,tablet,Asia,1
1590,4/28/2024,desktop,Europe,0
1591,7/1/2023,desktop,Europe,0
1592,10/6/2023,mobile,North America,1
1593,3/3/2023,desktop,North America,1
1594,10/7/2023,mobile,North America,0
1595,3/30/2024,desktop,South America,0
1596,5/8/2023,mobile,Asia,1
1597,5/5/2024,desktop,South America,1
1598,4/25/2023,mobile,South America,1
1599,3/26/2023,mobile,North America,0
1600,4/1/2023,mobile,Asia,1
1601,8/10/2023,tablet,Europe,1
1602,3/9/2024,tablet,Europe,1
1603,5/19/2024,desktop,Europe,1
1604,4/22/2023,tablet,South America,0
1605,5/29/2023,desktop,Europe,0
1606,7/30/2024,tablet,Europe,0
1607,2/2/2023,tablet,South America,1
1608,4/9/2023,desktop,Europe,0
1609,9/11/2023,mobile,Asia,1
1610,5/30/2024,mobile,North America,1
1611,3/14/2023,mobile,South America,0
1612,4/28/2024,desktop,Europe,0
1613,6/17/2024,mobile,North America,0
1614,1/5/2024,tablet,Asia,1
1615,5/8/2023,desktop,South America,1
1616,7/7/2023,tablet,Asia,0
1617,2/22/2024,desktop,South America,0
1618,6/16/2024,tablet,Europe,0
1619,7/12/2024,tablet,North America,1
1620,6/27/2024,mobile,Asia,0
1621,5/12/2024,desktop,South America,0
1622,1/18/2023,tablet,Asia,0
1623,3/7/2024,desktop,Asia,1
1624,9/9/2023,mobile,Asia,1
1625,2/19/2024,mobile,Asia,0
1626,12/23/2023,desktop,Europe,0
1627,11/29/2023,tablet,Europe,1
1628,4/15/2023,mobile,Europe,1
1629,2/12/2023,tablet,North America,1
1630,2/23/2024,desktop,South America,0
1631,2/2/2023,desktop,Europe,1
1632,4/7/2023,desktop,North America,0
1633,11/30/2023,desktop,North America,1
1634,1/18/2023,desktop,Asia,0
1635,8/19/2023,mobile,Europe,1
1636,6/2/2024,tablet,Europe,0
1637,1/27/2023,tablet,Asia,0
1638,6/21/2023,tablet,North America,1
1639,3/21/2023,mobile,North America,0
1640,10/7/2023,tablet,Asia,0
1641,1/28/2023,mobile,Europe,1
1642,4/5/2023,mobile,South America,0
1643,6/27/2023,desktop,North America,0
1644,8/30/2023,mobile,Asia,1
1645,7/1/2023,tablet,South America,0
1646,11/22/2023,desktop,Asia,0
1647,6/30/2023,desktop,Europe,0
1648,3/27/2024,desktop,South America,0
1649,2/8/2023,tablet,Asia,1
1650,6/14/2024,desktop,Europe,1
1651,2/12/2023,desktop,Europe,0
1652,3/28/2024,mobile,Asia,0
1653,12/15/2023,desktop,Asia,0
1654,3/10/2024,desktop,Asia,0
1655,2/3/2024,desktop,South America,1
1656,2/18/2023,desktop,Asia,0
1657,6/22/2023,tablet,South America,1
1658,1/27/2023,desktop,Asia,1
1659,2/25/2023,tablet,Europe,0
1660,2/16/2024,desktop,Europe,0
1661,6/8/2023,desktop,South America,1
1662,9/29/2023,mobile,Europe,1
1663,11/18/2023,tablet,Asia,0
1664,12/6/2023,tablet,North America,0
1665,5/4/2023,desktop,North America,0
1666,1/11/2024,desktop,South America,1
1667,3/14/2024,tablet,Asia,1
1668,1/5/2024,desktop,Asia,0
1669,5/1/2024,tablet,South America,0
1670,5/2/2023,tablet,South America,1
1671,6/19/2023,mobile,North America,1
1672,3/30/2024,desktop,Asia,0
1673,6/29/2024,desktop,North America,1
1674,8/31/2023,desktop,North America,0
1675,5/3/2024,desktop,North America,0
1676,6/22/2023,tablet,Europe,0
1677,1/11/2024,mobile,North America,1
1678,3/26/2024,mobile,North America,0
1679,5/2/2023,desktop,South America,0
1680,9/7/2023,mobile,Asia,1
1681,1/21/2024,mobile,Europe,0
1682,8/3/2024,desktop,North America,0
1683,5/29/2024,tablet,Europe,1
1684,9/28/2023,desktop,South America,0
1685,11/8/2023,mobile,South America,1
1686,1/3/2024,desktop,Asia,1
1687,3/4/2023,mobile,Europe,1
1688,4/1/2024,tablet,North America,1
1689,6/15/2024,mobile,North America,1
1690,7/21/2023,desktop,Asia,0
1691,5/5/2024,desktop,North America,1
1692,11/19/2023,mobile,Europe,1
1693,3/6/2024,mobile,Asia,0
1694,10/24/2023,mobile,North America,0
1695,2/16/2023,desktop,North America,0
1696,5/6/2023,desktop,Asia,1
1697,5/20/2023,desktop,North America,1
1698,11/5/2023,desktop,Asia,0
1699,12/12/2023,desktop,Europe,0
1700,11/13/2023,desktop,North America,0
1701,6/28/2024,desktop,Asia,0
1702,10/19/2023,mobile,Asia,0
1703,2/5/2024,tablet,Asia,0
1704,5/12/2023,mobile,Asia,1
1705,5/26/2024,tablet,South America,1
1706,12/28/2023,tablet,Asia,0
1707,10/5/2023,mobile,North America,1
1708,3/11/2023,tablet,Asia,1
1709,2/8/2024,tablet,South America,0
1710,9/27/2023,tablet,North America,0
1711,2/27/2024,tablet,Europe,1
1712,7/2/2024,mobile,South America,0
1713,10/26/2023,tablet,North America,0
1714,7/29/2023,desktop,Europe,0
1715,1/20/2024,tablet,Europe,1
1716,7/7/2024,desktop,Europe,1
1717,5/30/2023,mobile,North America,1
1718,3/25/2024,mobile,Europe,0
1719,1/2/2024,mobile,Asia,0
1720,1/16/2023,tablet,Asia,1
1721,5/9/2023,mobile,Europe,1
1722,8/9/2023,tablet,Asia,0
1723,3/9/2024,desktop,North America,0
1724,6/9/2024,tablet,Europe,1
1725,2/25/2024,mobile,North America,0
1726,6/14/2024,mobile,Asia,0
1727,10/10/2023,desktop,North America,0
1728,6/17/2023,mobile,Asia,1
1729,1/15/2024,desktop,Europe,1
1730,1/18/2023,mobile,South America,0
1731,1/12/2024,tablet,North America,0
1732,2/25/2024,tablet,Europe,1
1733,7/1/2023,mobile,South America,1
1734,9/6/2023,desktop,Asia,0
1735,4/5/2024,desktop,South America,1
1736,4/9/2024,desktop,Asia,0
1737,6/14/2023,desktop,North America,0
1738,6/13/2024,mobile,Asia,1
1739,3/1/2024,mobile,South America,1
1740,3/25/2024,tablet,South America,1
1741,9/3/2023,mobile,North America,1
1742,7/14/2024,mobile,Europe,0
1743,5/6/2023,desktop,North America,0
1744,6/6/2023,mobile,North America,0
1745,5/29/2023,tablet,Europe,1
1746,5/24/2023,mobile,Europe,1
1747,7/29/2024,desktop,North America,0
1748,7/10/2024,tablet,Asia,0
1749,4/4/2023,desktop,North America,1
1750,7/27/2023,desktop,Europe,0
1751,6/11/2023,mobile,North America,0
1752,3/17/2023,desktop,Asia,1
1753,8/9/2023,desktop,Asia,0
1754,1/16/2023,tablet,North America,1
1755,9/2/2023,tablet,South America,0
1756,5/10/2024,tablet,North America,1
1757,1/18/2023,tablet,Europe,1
1758,3/28/2024,tablet,Asia,0
1759,2/13/2024,mobile,Europe,1
1760,1/25/2023,desktop,North America,1
1761,10/20/2023,tablet,Asia,1
1762,6/23/2024,tablet,Asia,1
1763,8/17/2024,mobile,Asia,1
1764,4/9/2023,mobile,North America,1
1765,12/18/2023,tablet,South America,1
1766,1/12/2024,mobile,North America,0
1767,1/1/2024,mobile,Asia,0
1768,11/23/2023,mobile,Europe,1
1769,6/29/2023,tablet,North America,1
1770,1/11/2024,tablet,Europe,0
1771,4/3/2024,mobile,North America,1
1772,2/8/2023,mobile,North America,0
1773,1/5/2024,desktop,South America,1
1774,12/1/2023,mobile,Europe,1
1775,5/17/2024,tablet,South America,1
1776,12/10/2023,mobile,Asia,1
1777,2/3/2024,desktop,South America,0
1778,7/5/2024,mobile,Europe,0
1779,7/7/2023,mobile,South America,1
1780,5/22/2023,tablet,South America,1
1781,9/5/2023,desktop,Asia,1
1782,5/17/2024,desktop,Asia,0
1783,6/4/2024,tablet,South America,0
1784,1/29/2023,tablet,South America,0
1785,1/29/2024,tablet,North America,0
1786,2/12/2024,tablet,North America,1
1787,1/20/2024,tablet,South America,0
1788,5/8/2023,tablet,South America,0
1789,10/23/2023,mobile,Asia,1
1790,4/9/2024,mobile,Europe,1
1791,5/23/2024,tablet,South America,0
1792,3/19/2024,mobile,North America,1
1793,6/19/2024,desktop,North America,0
1794,11/30/2023,mobile,South America,0
1795,11/24/2023,desktop,South America,1
1796,9/11/2023,desktop,Asia,1
1797,6/17/2024,mobile,South America,0
1798,9/28/2023,mobile,Asia,0
1799,12/14/2023,tablet,South America,1
1800,7/11/2023,tablet,South America,0
1801,8/19/2023,tablet,Europe,1
1802,9/6/2023,desktop,Europe,1
1803,6/22/2023,desktop,Europe,0
1804,7/2/2024,mobile,Asia,0
1805,7/10/2024,mobile,Europe,1
1806,2/20/2024,tablet,North America,1
1807,6/7/2023,tablet,North America,0
1808,1/29/2023,tablet,North America,1
1809,6/13/2024,tablet,Asia,0
1810,9/14/2023,desktop,South America,1
1811,2/24/2024,tablet,Asia,0
1812,3/16/2023,mobile,Asia,1
1813,6/2/2024,desktop,North America,1
1814,1/9/2024,mobile,North America,1
1815,2/29/2024,tablet,North America,1
1816,8/12/2023,tablet,Europe,0
1817,3/11/2023,tablet,North America,1
1818,2/21/2024,desktop,North America,0
1819,8/20/2023,desktop,Asia,0
1820,4/1/2024,mobile,Europe,0
1821,2/10/2023,mobile,North America,0
1822,7/25/2023,desktop,South America,1
1823,1/26/2023,desktop,Europe,0
1824,8/19/2024,desktop,North America,1
1825,3/11/2023,tablet,Asia,0
1826,5/13/2024,mobile,Europe,1
1827,11/24/2023,desktop,Asia,1
1828,8/23/2024,tablet,Asia,0
1829,8/4/2023,desktop,Asia,1
1830,10/3/2023,mobile,South America,0
1831,10/11/2023,mobile,Europe,1
1832,7/5/2024,desktop,Asia,0
1833,4/5/2024,desktop,Asia,1
1834,11/23/2023,mobile,Asia,0
1835,10/7/2023,desktop,Europe,0
1836,4/23/2024,desktop,Europe,0
1837,8/16/2023,desktop,Europe,1
1838,6/7/2023,mobile,North America,1
1839,9/9/2023,tablet,North America,0
1840,11/27/2023,mobile,South America,0
1841,2/19/2023,mobile,South America,0
1842,7/29/2024,tablet,North America,0
1843,9/19/2023,tablet,South America,1
1844,5/28/2024,desktop,Asia,0
1845,10/28/2023,mobile,Europe,1
1846,4/24/2023,mobile,Asia,0
1847,2/29/2024,mobile,South America,1
1848,4/8/2024,mobile,Asia,1
1849,9/3/2023,desktop,South America,1
1850,5/19/2024,tablet,Asia,0
1851,4/3/2023,desktop,North America,0
1852,8/12/2024,mobile,North America,1
1853,9/6/2023,mobile,South America,1
1854,4/21/2024,desktop,Asia,1
1855,10/10/2023,desktop,North America,0
1856,11/27/2023,mobile,North America,1
1857,5/13/2023,mobile,Europe,0
1858,5/8/2023,tablet,South America,1
1859,8/3/2023,mobile,South America,1
1860,7/26/2023,mobile,Europe,1
1861,1/13/2024,desktop,Europe,0
1862,12/10/2023,mobile,Asia,0
1863,8/15/2023,desktop,Europe,0
1864,5/17/2024,tablet,South America,0
1865,12/13/2023,tablet,South America,0
1866,5/3/2023,desktop,Europe,1
1867,5/11/2023,tablet,Asia,1
1868,8/9/2024,desktop,South America,1
1869,3/1/2023,desktop,Asia,1
1870,8/4/2024,mobile,Asia,1
1871,4/30/2024,desktop,Asia,1
1872,1/13/2024,desktop,North America,1
1873,12/16/2023,desktop,Europe,1
1874,7/1/2024,desktop,Europe,1
1875,3/18/2023,mobile,Europe,0
1876,7/3/2023,desktop,Asia,1
1877,10/19/2023,mobile,North America,0
1878,4/1/2024,desktop,North America,0
1879,7/16/2024,desktop,South America,1
1880,5/31/2024,tablet,Europe,0
1881,1/2/2023,tablet,Asia,1
1882,8/31/2023,desktop,North America,1
1883,1/8/2023,tablet,Europe,0
1884,3/30/2024,tablet,South America,0
1885,5/1/2023,mobile,North America,1
1886,5/31/2023,tablet,North America,0
1887,3/4/2023,desktop,Europe,0
1888,4/10/2024,tablet,North America,1
1889,8/13/2024,mobile,Europe,1
1890,3/14/2023,desktop,Asia,0
1891,5/23/2023,mobile,Asia,1
1892,7/8/2023,tablet,Europe,0
1893,6/18/2024,desktop,Asia,0
1894,10/3/2023,tablet,South America,1
1895,2/25/2023,tablet,Europe,1
1896,3/17/2023,mobile,North America,1
1897,10/27/2023,desktop,Europe,1
1898,12/25/2023,tablet,Europe,1
1899,5/3/2023,tablet,Europe,1
1900,4/13/2024,mobile,North America,0
1901,6/6/2023,tablet,Asia,0
1902,7/26/2023,mobile,South America,1
1903,5/24/2024,mobile,North America,1
1904,6/11/2023,mobile,South America,1
1905,3/13/2024,mobile,South America,1
1906,9/6/2023,tablet,North America,1
1907,6/18/2023,mobile,South America,0
1908,7/29/2023,desktop,Asia,0
1909,9/20/2023,desktop,Asia,0
1910,4/8/2024,desktop,North America,0
1911,6/28/2024,mobile,Asia,1
1912,11/22/2023,desktop,South America,1
1913,1/20/2024,desktop,Asia,0
1914,8/16/2024,desktop,Asia,1
1915,9/12/2023,tablet,Europe,1
1916,1/18/2023,mobile,Europe,1
1917,4/6/2023,mobile,South America,1
1918,5/23/2023,tablet,North America,0
1919,2/26/2023,desktop,Europe,0
1920,1/7/2023,tablet,Europe,0
1921,6/18/2023,desktop,Asia,1
1922,8/8/2024,mobile,Europe,1
1923,4/25/2023,tablet,North America,1
1924,9/5/2023,mobile,Europe,1
1925,5/10/2024,mobile,Asia,0
1926,2/11/2023,mobile,Asia,0
1927,7/18/2024,mobile,Europe,0
1928,4/5/2024,desktop,South America,1
1929,3/25/2023,mobile,Asia,1
1930,4/13/2024,desktop,Europe,1
1931,5/3/2023,tablet,Europe,0
1932,5/3/2023,tablet,Asia,1
1933,6/2/2023,tablet,Asia,0
1934,4/11/2023,desktop,Asia,1
1935,2/16/2023,mobile,Asia,0
1936,8/27/2023,tablet,Asia,0
1937,10/6/2023,desktop,North America,0
1938,4/2/2024,mobile,Europe,0
1939,5/22/2024,mobile,North America,1
1940,5/20/2023,mobile,South America,1
1941,12/29/2023,mobile,Europe,0
1942,6/28/2023,desktop,South America,0
1943,5/2/2024,desktop,Asia,1
1944,3/9/2023,desktop,Europe,0
1945,5/17/2023,desktop,South America,1
1946,6/19/2023,desktop,South America,0
1947,4/26/2024,desktop,North America,0
1948,4/8/2024,tablet,Asia,1
1949,1/15/2024,desktop,South America,0
1950,7/7/2023,desktop,Asia,0
1951,12/18/2023,mobile,Europe,0
1952,7/3/2023,mobile,South America,1
1953,10/6/2023,mobile,South America,1
1954,9/19/2023,tablet,Europe,0
1955,8/13/2023,mobile,Asia,0
1956,2/26/2024,mobile,Asia,1
1957,2/14/2024,mobile,Asia,0
1958,12/16/2023,tablet,Europe,1
1959,1/27/2024,mobile,North America,0
1960,9/19/2023,tablet,Europe,1
1961,6/2/2023,desktop,Asia,1
1962,1/28/2024,tablet,Asia,1
1963,4/28/2024,mobile,North America,0
1964,4/19/2023,tablet,South America,0
1965,4/11/2023,mobile,Asia,1
1966,1/14/2024,mobile,Asia,0
1967,7/17/2023,tablet,Asia,1
1968,5/5/2023,mobile,Asia,1
1969,5/4/2023,desktop,North America,0
1970,2/14/2023,desktop,Asia,1
1971,6/4/2024,desktop,Europe,0
1972,3/19/2023,tablet,Asia,0
1973,12/25/2023,mobile,North America,0
1974,4/11/2024,mobile,North America,0
1975,1/19/2024,mobile,Asia,1
1976,6/21/2023,mobile,Asia,0
1977,3/25/2024,tablet,South America,1
1978,7/15/2023,tablet,Asia,0
1979,5/31/2023,tablet,Europe,1
1980,2/10/2023,mobile,North America,0
1981,7/24/2024,tablet,North America,1
1982,7/28/2024,tablet,Europe,1
1983,4/3/2024,desktop,North America,0
1984,7/13/2023,mobile,North America,0
1985,9/5/2023,mobile,Asia,0
1986,4/18/2024,tablet,North America,1
1987,7/16/2023,mobile,North America,1
1988,4/7/2023,mobile,Asia,1
1989,11/2/2023,desktop,North America,1
1990,6/19/2023,tablet,Asia,0
1991,4/26/2024,desktop,Asia,1
1992,7/24/2023,desktop,North America,0
1993,6/30/2023,tablet,North America,1
1994,2/8/2024,mobile,South America,0
1995,1/7/2023,tablet,Asia,0
1996,10/30/2023,mobile,South America,0
1997,3/28/2024,desktop,Europe,0
1998,11/19/2023,desktop,Europe,1
1999,8/19/2024,desktop,Asia,0
2000,4/1/2023,tablet,South America,1
2001,6/17/2024,mobile,Asia,0
2002,9/27/2023,tablet,North America,1
2003,6/15/2023,tablet,Asia,1
2004,6/30/2024,desktop,North America,0
2005,11/16/2023,tablet,South America,1
2006,1/31/2024,tablet,North America,1
2007,6/20/2023,mobile,North America,1
2008,2/10/2024,desktop,South America,0
2009,3/12/2023,tablet,South America,1
2010,1/18/2024,mobile,North America,0
2011,8/10/2024,desktop,North America,1
2012,3/8/2024,desktop,Europe,0
2013,8/17/2024,desktop,South America,0
2014,10/24/2023,mobile,Europe,0
2015,7/17/2023,mobile,Asia,1
2016,7/16/2023,desktop,Europe,0
2017,4/3/2023,desktop,North America,0
2018,4/1/2023,tablet,North America,0
2019,5/19/2024,desktop,Asia,0
2020,10/11/2023,mobile,North America,0
2021,6/10/2023,desktop,Europe,1
2022,7/9/2024,tablet,South America,1
2023,8/16/2024,desktop,South America,0
2024,5/30/2023,tablet,Europe,0
2025,2/17/2023,desktop,South America,0
2026,5/2/2024,desktop,Asia,1
2027,9/7/2023,tablet,South America,1
2028,10/12/2023,desktop,South America,1
2029,3/31/2023,mobile,Asia,0
2030,2/23/2023,tablet,North America,0
2031,1/23/2024,mobile,Asia,1
2032,1/3/2024,tablet,South America,1
2033,2/28/2023,mobile,Asia,0
2034,6/12/2024,tablet,South America,1
2035,1/12/2024,desktop,Europe,1
2036,2/17/2023,tablet,South America,0
2037,11/28/2023,mobile,Asia,1
2038,7/1/2023,desktop,Asia,1
2039,2/10/2023,tablet,Asia,1
2040,4/27/2023,desktop,Asia,0
2041,7/18/2024,tablet,Europe,1
2042,7/1/2023,mobile,North America,0
2043,6/20/2023,mobile,Europe,0
2044,6/1/2024,desktop,Asia,1
2045,2/24/2024,mobile,South America,0
2046,9/29/2023,desktop,Europe,0
2047,7/1/2024,tablet,North America,0
2048,1/10/2024,desktop,Asia,1
2049,11/8/2023,tablet,Europe,0
2050,6/19/2024,desktop,Asia,1
2051,10/9/2023,mobile,North America,1
2052,5/31/2023,tablet,South America,0
2053,11/11/2023,desktop,South America,1
2054,6/4/2023,desktop,South America,0
2055,5/15/2024,tablet,North America,1
2056,4/16/2024,desktop,South America,1
2057,7/28/2024,desktop,Europe,1
2058,2/8/2024,desktop,South America,1
2059,4/3/2024,mobile,South America,0
2060,6/14/2024,desktop,Europe,1
2061,1/4/2024,desktop,Asia,0
2062,12/28/2023,desktop,North America,0
2063,8/22/2024,tablet,South America,0
2064,7/11/2024,tablet,Europe,1
2065,2/24/2023,tablet,South America,1
2066,1/12/2024,desktop,South America,0
2067,12/16/2023,mobile,Asia,0
2068,10/2/2023,desktop,Europe,0
2069,6/17/2023,tablet,Asia,0
2070,4/24/2024,tablet,Asia,0
2071,9/16/2023,mobile,Europe,1
2072,4/27/2023,desktop,South America,1
2073,2/23/2024,tablet,Asia,0
2074,9/21/2023,tablet,North America,1
2075,4/26/2024,desktop,South America,0
2076,1/31/2023,tablet,Europe,0
2077,1/7/2024,tablet,South America,0
2078,4/21/2024,desktop,Europe,0
2079,4/21/2023,desktop,Asia,0
2080,9/9/2023,tablet,North America,1
2081,5/17/2024,desktop,South America,1
2082,3/24/2023,mobile,South America,1
2083,8/30/2023,tablet,Europe,1
2084,7/20/2023,mobile,South America,0
2085,8/30/2023,mobile,South America,0
2086,3/20/2024,desktop,Europe,1
2087,2/18/2023,mobile,Asia,1
2088,2/24/2023,mobile,South America,0
2089,5/6/2024,mobile,Europe,1
2090,9/6/2023,mobile,Asia,1
2091,3/7/2023,mobile,South America,0
2092,12/3/2023,tablet,South America,0
2093,4/17/2024,mobile,Europe,0
2094,1/17/2023,mobile,Europe,0
2095,7/14/2024,mobile,Asia,1
2096,4/14/2024,mobile,Asia,0
2097,12/24/2023,tablet,North America,0
2098,3/6/2023,tablet,Asia,0
2099,1/2/2023,tablet,Europe,1
2100,4/7/2024,tablet,South America,1
2101,2/5/2023,mobile,Asia,1
2102,5/21/2023,mobile,North America,0
2103,5/19/2024,mobile,South America,1
2104,12/25/2023,desktop,North America,1
2105,12/15/2023,tablet,Asia,1
2106,6/18/2023,tablet,Asia,1
2107,9/16/2023,desktop,Asia,1
2108,7/15/2023,desktop,Asia,0
2109,2/14/2024,tablet,Europe,0
2110,11/5/2023,tablet,South America,1
2111,8/31/2023,tablet,Asia,0
2112,10/2/2023,mobile,Asia,0
2113,3/9/2023,mobile,Europe,0
2114,2/6/2024,mobile,Europe,1
2115,12/18/2023,tablet,Europe,1
2116,6/25/2023,desktop,North America,0
2117,12/15/2023,desktop,South America,0
2118,1/16/2023,desktop,Asia,0
2119,3/25/2023,mobile,Asia,1
2120,5/14/2024,desktop,South America,0
2121,12/23/2023,mobile,Europe,0
2122,2/10/2024,desktop,Asia,0
2123,6/6/2023,desktop,North America,1
2124,7/28/2024,tablet,Asia,1
2125,3/3/2024,mobile,Europe,1
2126,9/8/2023,desktop,North America,1
2127,7/13/2024,tablet,North America,0
2128,3/23/2023,mobile,North America,1
2129,7/13/2023,desktop,Asia,1
2130,2/27/2023,tablet,North America,1
2131,7/7/2024,desktop,Europe,0
2132,1/8/2024,mobile,Europe,0
2133,6/12/2024,tablet,Europe,0
2134,8/8/2023,tablet,North America,1
2135,7/4/2024,desktop,Asia,1
2136,1/10/2024,mobile,Europe,0
2137,5/10/2024,desktop,Asia,0
2138,5/28/2024,tablet,North America,0
2139,4/24/2023,mobile,South America,0
2140,3/31/2023,tablet,North America,0
2141,6/29/2024,tablet,Europe,1
2142,3/20/2023,desktop,Europe,0
2143,4/7/2024,mobile,Asia,1
2144,7/28/2024,desktop,Europe,0
2145,4/17/2024,tablet,Europe,1
2146,6/16/2023,tablet,Asia,0
2147,1/11/2024,mobile,North America,1
2148,1/18/2023,desktop,South America,1
2149,5/13/2023,tablet,Asia,0
2150,8/10/2024,tablet,South America,1
2151,5/14/2024,mobile,Europe,1
2152,8/10/2024,desktop,Europe,0
2153,6/13/2024,tablet,Asia,1
2154,5/11/2023,mobile,Europe,1
2155,11/7/2023,mobile,Europe,1
2156,1/6/2023,mobile,Asia,0
2157,11/25/2023,tablet,South America,0
2158,5/9/2024,mobile,North America,0
2159,4/16/2023,desktop,South America,1
2160,1/29/2023,tablet,South America,0
2161,5/4/2023,tablet,Asia,1
2162,5/19/2024,mobile,Asia,0
2163,1/9/2023,tablet,Europe,0
2164,1/22/2023,desktop,Asia,0
2165,1/17/2024,mobile,North America,1
2166,1/5/2023,tablet,Europe,1
2167,4/11/2023,tablet,Europe,0
2168,7/21/2023,mobile,Europe,0
2169,5/15/2024,tablet,North America,1
2170,5/4/2024,tablet,Asia,1
2171,5/26/2024,tablet,Europe,0
2172,11/10/2023,tablet,North America,0
2173,8/16/2024,tablet,Asia,0
2174,4/14/2024,mobile,South America,1
2175,3/4/2023,mobile,Asia,1
2176,3/25/2023,tablet,South America,0
2177,3/10/2024,desktop,South America,1
2178,10/2/2023,tablet,Asia,0
2179,6/25/2024,desktop,North America,0
2180,4/20/2024,desktop,North America,1
2181,12/20/2023,mobile,South America,1
2182,11/18/2023,desktop,North America,1
2183,11/12/2023,tablet,North America,0
2184,10/8/2023,mobile,Asia,1
2185,3/23/2023,tablet,North America,1
2186,4/19/2023,tablet,South America,0
2187,6/5/2023,tablet,Europe,1
2188,9/26/2023,tablet,North America,0
2189,3/26/2024,mobile,Asia,0
2190,2/4/2023,tablet,Europe,1
2191,11/15/2023,mobile,South America,0
2192,6/16/2023,tablet,North America,0
2193,7/30/2023,tablet,Europe,0
2194,6/19/2024,mobile,Europe,1
2195,7/15/2023,desktop,North America,1
2196,1/15/2024,mobile,Europe,0
2197,1/16/2023,tablet,Asia,0
