engagement_id,user_id,campaign_id,opened,clicked,unsubscribe,open_time
15477,2058,11,0,0,0,
15478,1961,11,0,0,0,
15479,1623,11,1,0,0,2024-08-16 18:00:00
15480,3015,11,1,1,0,2024-05-01 17:00:00
15481,4452,11,1,0,0,2024-04-20 14:00:00
15482,1170,11,1,0,0,2024-09-04 15:00:00
15483,1764,11,1,1,0,2024-07-26 16:00:00
15484,2958,11,1,0,0,2024-04-30 13:00:00
15485,4030,11,1,0,0,2024-04-22 14:00:00
15486,3912,11,1,0,0,2024-05-20 19:00:00
15487,790,11,0,0,0,
15488,3012,11,1,1,0,2024-05-25 07:00:00
15489,2449,11,1,0,0,2024-03-22 10:00:00
15490,3802,11,1,1,0,2024-08-04 20:00:00
15491,1448,11,1,0,0,2024-05-04 13:00:00
15492,3763,11,0,0,0,
15493,4672,11,1,0,0,2024-05-21 19:00:00
15494,276,11,1,0,0,2024-09-03 18:00:00
15495,77,11,1,0,0,2024-08-23 14:00:00
15496,2104,11,1,0,1,2024-07-09 10:00:00
15497,1895,11,0,0,0,
15498,2319,11,1,1,0,2024-08-16 18:00:00
15499,1937,11,1,0,0,2024-08-11 09:00:00
15500,2827,11,0,0,0,
15501,2387,11,0,0,0,
15502,3455,11,0,0,0,
15503,1679,11,1,0,0,2024-04-01 17:00:00
15504,790,11,1,1,0,2024-05-16 09:00:00
15505,3611,11,1,1,0,2024-03-05 08:00:00
15506,4054,11,1,0,0,2024-06-21 10:00:00
15507,861,11,0,0,0,
15508,737,11,1,0,0,2024-09-01 14:00:00
15509,580,11,0,0,0,
15510,943,11,0,0,0,
15511,1373,11,1,1,0,2024-01-23 19:00:00
15512,4899,11,1,1,0,2024-04-14 16:00:00
15513,4176,11,0,0,0,
15514,4702,11,1,0,0,2024-05-19 10:00:00
15515,4008,11,1,1,0,2024-07-14 12:00:00
15516,1822,11,1,1,0,2024-01-26 18:00:00
15517,1642,11,1,0,0,2024-03-20 15:00:00
15518,2302,11,1,0,0,2024-09-12 10:00:00
15519,2175,11,1,0,0,2024-05-27 11:00:00
15520,3543,11,1,0,0,2024-04-23 19:00:00
15521,2074,11,1,1,0,2024-09-05 14:00:00
15522,1362,11,1,1,0,2024-09-05 08:00:00
15523,247,11,0,0,0,
15524,1330,11,1,0,0,2024-09-10 08:00:00
15525,4861,11,1,0,0,2024-09-05 12:00:00
15526,3284,11,1,1,0,2024-02-27 10:00:00
15527,609,11,1,0,0,2024-03-21 12:00:00
15528,4798,11,1,0,0,2024-03-09 12:00:00
15529,1769,11,1,0,0,2024-07-22 20:00:00
15530,4978,11,1,1,0,2024-03-11 11:00:00
15531,2152,11,0,0,0,
15532,1358,11,1,0,0,2024-06-22 11:00:00
15533,4044,11,1,1,0,2024-03-13 14:00:00
15534,3526,11,1,1,0,2024-03-10 10:00:00
15535,3754,11,0,0,0,
15536,4025,11,0,0,0,
15537,3328,11,0,0,0,
15538,2616,11,0,0,0,
15539,640,11,0,0,0,
15540,4644,11,1,0,0,2024-06-05 11:00:00
15541,1621,11,1,0,0,2024-05-10 15:00:00
15542,1620,11,1,0,0,2024-01-10 17:00:00
15543,3673,11,0,0,0,
15544,1006,11,1,0,0,2024-04-13 14:00:00
15545,4972,11,0,0,0,
15546,4395,11,1,0,0,2024-05-22 11:00:00
15547,3243,11,0,0,0,
15548,848,11,1,0,0,2024-09-26 08:00:00
15549,3228,11,1,1,0,2024-05-09 08:00:00
15550,3144,11,0,0,0,
15551,560,11,1,1,0,2024-09-10 12:00:00
15552,3665,11,0,0,0,
15553,1400,11,0,0,0,
15554,668,11,1,0,0,2024-05-24 13:00:00
15555,4012,11,1,1,0,2024-04-28 11:00:00
15556,589,11,1,0,0,2024-03-07 19:00:00
15557,2092,11,1,1,0,2024-01-06 14:00:00
15558,1932,11,1,0,0,2024-09-12 09:00:00
15559,591,11,0,0,0,
15560,4726,11,0,0,0,
15561,4161,11,0,0,0,
15562,4195,11,1,0,0,2024-01-13 12:00:00
15563,426,11,1,0,0,2024-03-15 08:00:00
15564,3490,11,0,0,0,
15565,3737,11,1,0,0,2024-07-17 17:00:00
15566,338,11,1,1,0,2024-03-21 09:00:00
15567,3830,11,1,1,0,2024-05-13 09:00:00
15568,1197,11,1,0,0,2024-07-01 13:00:00
15569,970,11,1,0,0,2024-02-21 08:00:00
15570,2481,11,1,0,0,2024-01-27 11:00:00
15571,2254,11,1,0,0,2024-06-05 16:00:00
15572,4168,11,0,0,0,
15573,696,11,1,1,0,2024-01-24 16:00:00
15574,4411,11,0,0,0,
15575,1918,11,0,0,0,
15576,3173,11,1,0,0,2024-01-27 19:00:00
15577,2411,11,0,0,0,
15578,2036,11,0,0,0,
15579,910,11,0,0,0,
15580,98,11,0,0,0,
15581,4110,11,1,1,0,2024-05-28 11:00:00
15582,4223,11,0,0,0,
15583,3360,11,0,0,0,
15584,4099,11,1,0,0,2024-08-16 18:00:00
15585,4195,11,0,0,0,
15586,1328,11,1,0,0,2024-05-12 19:00:00
15587,3702,11,1,1,0,2024-06-02 18:00:00
15588,3156,11,1,1,0,2024-08-17 11:00:00
15589,4089,11,0,0,0,
15590,845,11,1,0,0,2024-05-20 15:00:00
15591,738,11,1,0,1,2024-06-02 14:00:00
15592,4467,11,1,1,0,2024-06-02 17:00:00
15593,1229,11,1,0,0,2024-04-18 08:00:00
15594,2890,11,1,1,0,2024-09-03 17:00:00
15595,4418,11,0,0,0,
15596,3053,11,0,0,0,
15597,3497,11,0,0,0,
15598,1088,11,0,0,0,
15599,4974,11,1,1,0,2024-09-05 16:00:00
15600,439,11,0,0,0,
15601,584,11,0,0,0,
15602,4648,11,1,1,0,2024-06-21 16:00:00
15603,1268,11,1,0,0,2024-05-15 12:00:00
15604,2861,11,1,0,0,2024-06-06 08:00:00
15605,3255,11,1,0,0,2024-08-18 12:00:00
15606,1996,11,0,0,0,
15607,1992,11,0,0,0,
15608,2115,11,1,0,0,2024-01-03 16:00:00
15609,1387,11,0,0,0,
15610,966,11,1,1,0,2024-06-15 19:00:00
15611,2147,11,0,0,0,
15612,3559,11,0,0,0,
15613,2983,11,0,0,0,
15614,1400,11,1,1,0,2024-05-19 13:00:00
15615,3361,11,1,0,0,2024-06-25 15:00:00
15616,835,11,0,0,0,
15617,777,11,1,0,0,2024-02-25 16:00:00
15618,4124,11,0,0,0,
15619,1921,11,1,0,0,2024-01-07 09:00:00
15620,4288,11,0,0,0,
15621,2555,11,0,0,0,
15622,4734,11,1,0,0,2024-07-05 09:00:00
15623,547,11,1,1,0,2024-05-13 17:00:00
15624,2826,11,1,0,0,2024-05-29 16:00:00
15625,4569,11,0,0,0,
15626,3577,11,1,1,0,2024-01-10 14:00:00
15627,3463,11,1,0,0,2024-09-15 17:00:00
15628,1529,11,1,0,0,2024-02-22 11:00:00
15629,3364,11,0,0,0,
15630,3349,11,1,0,0,2024-04-14 11:00:00
15631,2890,11,1,0,0,2024-05-13 10:00:00
15632,4631,11,0,0,0,
15633,1331,11,0,0,0,
15634,886,11,0,0,0,
15635,865,11,0,0,0,
15636,4636,11,1,0,0,2024-04-29 10:00:00
15637,3774,11,1,0,1,2024-01-24 09:00:00
15638,3910,11,1,0,0,2024-07-20 08:00:00
15639,1188,11,1,1,0,2024-05-30 10:00:00
15640,3829,11,1,1,0,2024-09-14 10:00:00
15641,1095,11,1,1,0,2024-09-15 10:00:00
15642,1749,11,1,0,0,2024-08-07 13:00:00
15643,922,11,0,0,0,
15644,1275,11,1,1,0,2024-09-19 08:00:00
15645,2735,11,1,0,1,2024-07-02 13:00:00
15646,2902,11,1,0,0,2024-08-17 09:00:00
15647,4607,11,1,0,0,2024-06-26 09:00:00
15648,4261,11,0,0,0,
15649,4076,11,1,0,0,2024-07-13 09:00:00
15650,720,11,1,1,0,2024-06-23 09:00:00
15651,298,11,1,1,0,2024-01-06 16:00:00
15652,3756,11,0,0,0,
15653,3481,11,0,0,0,
15654,1403,11,1,0,0,2024-01-14 16:00:00
15655,614,11,0,0,0,
15656,4168,11,1,1,0,2024-07-30 10:00:00
15657,1384,11,1,1,0,2024-06-15 20:00:00
15658,2440,11,1,0,0,2024-01-17 16:00:00
15659,3443,11,1,0,0,2024-06-23 18:00:00
15660,1302,11,0,0,0,
15661,3809,11,1,1,0,2024-04-29 15:00:00
15662,2384,11,1,0,0,2024-02-09 12:00:00
15663,1199,11,0,0,0,
15664,4214,11,0,0,0,
15665,2535,11,0,0,0,
15666,3708,11,0,0,0,
15667,186,11,1,1,0,2024-04-20 14:00:00
15668,2157,11,1,0,0,2024-01-04 11:00:00
15669,3007,11,1,1,0,2024-05-19 08:00:00
15670,121,11,1,0,0,2024-06-13 09:00:00
15671,1192,11,1,1,0,2024-04-23 19:00:00
15672,2321,11,0,0,0,
15673,3342,11,1,0,0,2024-02-08 20:00:00
15674,1867,11,1,0,0,2024-01-07 15:00:00
15675,3430,11,1,0,0,2024-01-12 20:00:00
15676,2190,11,0,0,0,
15677,4161,11,1,0,0,2024-05-02 10:00:00
15678,4136,11,0,0,0,
15679,2985,11,1,0,0,2024-08-23 10:00:00
15680,645,11,1,1,0,2024-05-03 12:00:00
15681,4733,11,1,1,0,2024-07-09 14:00:00
15682,2075,11,1,0,0,2024-01-12 19:00:00
15683,3420,11,0,0,0,
15684,1643,11,0,0,0,
15685,245,11,1,0,0,2024-02-02 12:00:00
15686,1942,11,1,0,1,2024-04-11 18:00:00
15687,2528,11,0,0,0,
15688,596,11,1,0,0,2024-02-11 15:00:00
15689,2773,11,1,0,0,2024-05-11 08:00:00
15690,2488,11,1,0,1,2024-05-14 13:00:00
15691,261,11,1,0,0,2024-07-28 14:00:00
15692,1213,11,0,0,0,
15693,1351,11,0,0,0,
15694,4276,11,0,0,0,
15695,338,11,1,0,0,2024-06-18 19:00:00
15696,4885,11,1,1,0,2024-06-28 14:00:00
15697,3049,11,0,0,0,
15698,3692,11,1,1,0,2024-08-11 07:00:00
15699,3764,11,0,0,0,
15700,3333,11,1,0,0,2024-01-03 20:00:00
15701,3360,11,1,0,0,2024-08-13 11:00:00
15702,2956,11,0,0,0,
15703,117,11,1,0,0,2024-03-13 10:00:00
15704,188,11,1,0,0,2024-03-03 12:00:00
15705,2653,11,1,0,0,2024-01-07 12:00:00
15706,4151,11,0,0,0,
15707,2225,11,1,0,0,2024-03-25 14:00:00
15708,2982,11,1,0,0,2024-06-14 14:00:00
15709,10,11,1,0,0,2024-06-12 13:00:00
15710,4839,11,1,0,0,2024-02-29 08:00:00
15711,4276,11,1,0,0,2024-06-01 15:00:00
15712,3776,11,1,0,0,2024-05-21 09:00:00
15713,2734,11,1,0,0,2024-01-04 16:00:00
15714,4042,11,0,0,0,
15715,2945,11,0,0,0,
15716,1223,11,0,0,0,
15717,3031,11,1,0,0,2024-02-01 17:00:00
15718,474,11,1,0,0,2024-03-24 17:00:00
15719,359,11,1,1,0,2024-07-30 10:00:00
15720,2715,11,1,1,0,2024-06-17 19:00:00
15721,4053,11,0,0,0,
15722,2892,11,1,1,0,2024-06-25 14:00:00
15723,2219,11,0,0,0,
15724,4217,11,0,0,1,
15725,3089,11,1,0,0,2024-01-12 11:00:00
15726,2706,11,1,1,0,2024-03-29 12:00:00
15727,3148,11,0,0,0,
15728,3988,11,0,0,0,
15729,4060,11,1,0,1,2024-07-30 15:00:00
15730,2406,11,1,0,0,2024-08-24 15:00:00
15731,1693,11,1,0,0,2024-01-04 20:00:00
15732,4481,11,1,0,0,2024-03-16 19:00:00
15733,2128,11,1,0,0,2024-08-21 16:00:00
15734,3042,11,0,0,0,
15735,4685,11,1,0,0,2024-01-09 20:00:00
15736,4453,11,1,0,0,2024-04-15 20:00:00
15737,2538,11,1,1,0,2024-05-04 17:00:00
15738,3030,11,1,0,0,2024-09-05 09:00:00
15739,4227,11,1,1,0,2024-01-11 16:00:00
15740,3734,11,1,0,0,2024-02-06 10:00:00
15741,2857,11,0,0,0,
15742,3365,11,1,1,0,2024-01-24 19:00:00
15743,1098,11,1,0,0,2024-04-05 19:00:00
15744,3804,11,1,1,0,2024-08-12 14:00:00
15745,1835,11,1,1,0,2024-04-08 20:00:00
15746,1902,11,0,0,0,
15747,2149,11,0,0,0,
15748,2130,11,0,0,0,
15749,2385,11,1,0,0,2024-08-19 14:00:00
15750,2554,11,1,0,0,2024-07-31 12:00:00
15751,1501,11,1,0,0,2024-04-03 14:00:00
15752,4491,11,1,0,0,2024-02-19 12:00:00
15753,1773,11,0,0,0,
15754,3965,11,1,0,0,2024-06-01 15:00:00
15755,2218,11,0,0,0,
15756,2125,11,1,0,0,2024-09-23 07:00:00
15757,1102,11,1,1,0,2024-09-20 12:00:00
15758,4795,11,1,0,0,2024-01-27 07:00:00
15759,2521,11,0,0,0,
15760,4361,11,0,0,0,
15761,4433,11,1,0,1,2024-04-23 20:00:00
15762,74,11,1,0,0,2024-07-28 10:00:00
15763,4684,11,1,0,0,2024-04-15 13:00:00
15764,1314,11,1,0,0,2024-07-19 13:00:00
15765,233,11,0,0,0,
15766,2959,11,0,0,0,
15767,3243,11,1,0,0,2024-08-15 20:00:00
15768,425,11,0,0,0,
15769,167,11,1,0,0,2024-08-06 15:00:00
15770,3573,11,1,0,0,2024-05-06 16:00:00
15771,3693,11,0,0,0,
15772,751,11,1,0,0,2024-01-16 12:00:00
15773,1898,11,0,0,0,
15774,1149,11,1,0,0,2024-03-05 09:00:00
15775,771,11,1,0,0,2024-08-17 14:00:00
15776,4441,11,1,0,0,2024-09-23 12:00:00
15777,181,11,1,0,0,2024-05-21 08:00:00
15778,2487,11,1,0,0,2024-03-18 17:00:00
15779,1032,11,1,1,0,2024-02-15 08:00:00
15780,941,11,0,0,0,
15781,2758,11,1,0,0,2024-08-12 11:00:00
15782,1135,11,1,0,0,2024-08-01 17:00:00
15783,3789,11,0,0,0,
15784,1088,11,0,0,0,
15785,4900,11,1,1,0,2024-03-30 12:00:00
15786,3853,11,0,0,0,
15787,1163,11,0,0,0,
15788,826,11,1,0,0,2024-09-15 09:00:00
15789,200,11,0,0,0,
15790,4823,11,1,0,0,2024-05-17 11:00:00
15791,222,11,0,0,0,
15792,1235,11,1,0,0,2024-04-28 12:00:00
15793,1421,11,0,0,0,
15794,4144,11,1,0,0,2024-04-13 16:00:00
15795,3912,11,1,0,0,2024-05-05 17:00:00
15796,3232,11,1,0,0,2024-09-01 17:00:00
15797,1749,11,0,0,0,
15798,4647,11,0,0,0,
15799,1890,11,1,0,0,2024-02-22 19:00:00
15800,314,11,0,0,0,
15801,4244,11,0,0,0,
15802,2118,11,1,0,0,2024-06-19 16:00:00
15803,2161,11,0,0,0,
15804,3569,11,0,0,0,
15805,2058,11,1,0,0,2024-01-13 14:00:00
15806,3860,11,0,0,0,
15807,4025,11,1,0,0,2024-09-09 07:00:00
15808,808,11,0,0,1,
15809,239,11,0,0,0,
15810,3063,11,1,0,0,2024-06-16 15:00:00
15811,2538,11,1,0,0,2024-06-27 20:00:00
15812,16,11,0,0,0,
15813,2324,11,1,0,0,2024-07-26 13:00:00
15814,4833,11,0,0,0,
15815,3643,11,1,0,0,2024-07-13 10:00:00
15816,4781,11,1,0,0,2024-06-13 16:00:00
15817,3898,11,0,0,0,
15818,1157,11,1,1,0,2024-08-04 17:00:00
15819,4613,11,0,0,0,
15820,3834,11,1,0,0,2024-06-09 13:00:00
15821,506,11,1,0,0,2024-01-01 16:00:00
15822,3888,11,1,0,0,2024-08-24 14:00:00
15823,4318,11,0,0,0,
15824,2456,11,0,0,0,
15825,2023,11,0,0,0,
15826,3102,11,1,0,1,2024-01-07 20:00:00
15827,4140,11,1,1,1,2024-07-20 16:00:00
15828,3833,11,0,0,0,
15829,1415,11,1,0,0,2024-02-01 07:00:00
15830,2345,11,0,0,0,
15831,2960,11,0,0,0,
15832,2226,11,1,0,0,2024-06-20 09:00:00
15833,3557,11,0,0,0,
15834,4606,11,1,1,0,2024-04-25 14:00:00
15835,3599,11,1,1,0,2024-04-04 11:00:00
15836,2817,11,1,0,0,2024-02-28 14:00:00
15837,4583,11,1,0,0,2024-01-15 14:00:00
15838,1808,11,0,0,0,
15839,1688,11,1,0,0,2024-09-10 18:00:00
15840,144,11,1,0,0,2024-02-15 17:00:00
15841,776,11,0,0,0,
15842,1952,11,1,0,0,2024-04-23 18:00:00
15843,285,11,0,0,0,
15844,3608,11,0,0,0,
15845,4913,11,0,0,0,
15846,4189,11,1,0,0,2024-03-03 20:00:00
15847,2119,11,1,0,0,2024-03-20 10:00:00
15848,1754,11,0,0,0,
15849,2547,11,0,0,0,
15850,1157,11,1,1,0,2024-01-07 20:00:00
15851,2180,11,1,1,0,2024-01-21 08:00:00
15852,4070,11,1,1,0,2024-04-16 11:00:00
15853,1407,11,0,0,0,
15854,862,11,1,1,0,2024-06-23 18:00:00
15855,1979,11,1,1,0,2024-05-13 19:00:00
15856,4453,11,1,1,0,2024-01-12 18:00:00
15857,2615,11,1,1,0,2024-03-10 16:00:00
15858,2154,11,1,0,0,2024-03-22 10:00:00
15859,4670,11,1,0,0,2024-02-15 09:00:00
15860,4462,11,0,0,0,
15861,4596,11,0,0,0,
15862,4694,11,1,0,0,2024-04-28 07:00:00
15863,3877,11,1,0,0,2024-05-12 07:00:00
15864,5000,11,0,0,0,
15865,2509,11,0,0,0,
15866,4117,11,0,0,0,
15867,3234,11,1,0,1,2024-01-24 19:00:00
15868,2875,11,0,0,0,
15869,2942,11,0,0,0,
15870,2677,11,0,0,0,
15871,822,11,0,0,0,
15872,3663,11,1,1,0,2024-03-10 13:00:00
15873,651,11,1,1,0,2024-01-22 12:00:00
15874,19,11,0,0,0,
15875,4219,11,1,0,0,2024-03-31 18:00:00
15876,3388,11,1,0,0,2024-03-26 17:00:00
15877,188,11,0,0,0,
15878,1361,11,1,0,0,2024-04-09 15:00:00
15879,1216,11,1,1,0,2024-06-22 13:00:00
15880,3765,11,1,1,0,2024-09-03 14:00:00
15881,4272,11,1,0,0,2024-05-30 17:00:00
15882,2805,11,0,0,0,
15883,4751,11,1,1,0,2024-01-31 12:00:00
15884,670,11,1,0,0,2024-03-26 20:00:00
15885,670,11,1,0,0,2024-06-02 18:00:00
15886,307,11,0,0,0,
15887,2527,11,1,0,0,2024-02-04 11:00:00
15888,4473,11,1,0,0,2024-06-19 18:00:00
15889,4343,11,1,0,0,2024-06-04 15:00:00
15890,2631,11,0,0,0,
15891,3017,11,1,1,0,2024-05-14 19:00:00
15892,4643,11,1,1,0,2024-06-21 12:00:00
15893,901,11,1,0,0,2024-08-07 18:00:00
15894,3873,11,1,0,0,2024-01-04 11:00:00
15895,1976,11,1,0,0,2024-05-08 09:00:00
15896,3635,11,0,0,0,
15897,2667,11,1,1,0,2024-07-15 10:00:00
15898,1103,11,1,0,0,2024-01-06 13:00:00
15899,88,11,0,0,0,
15900,2963,11,1,0,0,2024-08-25 12:00:00
15901,1900,11,1,0,0,2024-07-17 18:00:00
15902,3581,11,1,0,0,2024-05-19 09:00:00
15903,3708,11,1,0,0,2024-06-07 09:00:00
15904,2601,11,1,0,0,2024-08-28 17:00:00
15905,3815,11,1,0,0,2024-09-21 13:00:00
15906,1773,11,1,0,0,2024-09-27 07:00:00
15907,4144,11,1,0,0,2024-04-16 20:00:00
15908,2497,11,1,1,0,2024-01-21 12:00:00
15909,3993,11,0,0,0,
15910,3107,11,1,1,0,2024-04-04 13:00:00
15911,3943,11,0,0,0,
15912,2013,11,1,0,0,2024-08-05 16:00:00
15913,1206,11,1,0,0,2024-09-02 10:00:00
15914,4139,11,1,0,0,2024-08-15 19:00:00
15915,4803,11,1,1,0,2024-07-09 20:00:00
15916,3588,11,1,0,0,2024-08-16 19:00:00
15917,4903,11,0,0,0,
15918,3261,11,1,0,0,2024-06-06 15:00:00
15919,4464,11,1,1,0,2024-07-01 07:00:00
15920,3946,11,0,0,0,
15921,3157,11,1,0,0,2024-06-14 14:00:00
15922,4981,11,1,0,0,2024-07-29 15:00:00
15923,3203,11,0,0,0,
15924,2207,11,1,0,0,2024-03-18 07:00:00
15925,1931,11,0,0,0,
15926,2933,11,0,0,0,
15927,477,11,0,0,0,
15928,3922,11,0,0,0,
15929,3488,11,1,0,0,2024-01-07 07:00:00
15930,1335,11,1,0,0,2024-03-26 13:00:00
15931,2574,11,0,0,0,
15932,1890,11,1,0,0,2024-06-29 16:00:00
15933,2838,11,0,0,0,
15934,4632,11,0,0,0,
15935,3427,11,1,0,0,2024-04-15 20:00:00
15936,3820,11,1,1,1,2024-04-28 07:00:00
15937,3332,11,1,0,0,2024-08-25 18:00:00
15938,2731,11,0,0,0,
15939,2119,11,1,0,0,2024-07-18 11:00:00
15940,3484,11,1,0,0,2024-01-12 09:00:00
15941,937,11,0,0,0,
15942,4555,11,0,0,0,
15943,993,11,1,0,0,2024-08-01 08:00:00
15944,3486,11,1,0,0,2024-07-10 09:00:00
15945,2910,11,1,0,1,2024-03-13 14:00:00
15946,1593,11,1,0,0,2024-05-08 13:00:00
15947,2941,11,0,0,0,
15948,3484,11,1,0,0,2024-02-28 13:00:00
15949,1423,11,1,0,0,2024-05-28 13:00:00
15950,3348,11,1,0,0,2024-01-16 14:00:00
15951,4470,11,1,0,0,2024-04-27 15:00:00
15952,1108,11,1,1,0,2024-06-21 11:00:00
15953,3014,11,0,0,0,
15954,2906,11,1,0,0,2024-01-26 07:00:00
15955,2598,11,0,0,0,
15956,3384,11,1,0,0,2024-06-30 12:00:00
15957,2141,11,1,0,0,2024-08-08 08:00:00
15958,5,11,0,0,0,
15959,4958,11,1,0,0,2024-08-26 20:00:00
15960,4880,11,1,0,0,2024-01-10 07:00:00
15961,1882,11,0,0,0,
15962,569,11,1,0,0,2024-05-13 08:00:00
15963,1816,11,1,0,0,2024-09-05 18:00:00
15964,1540,11,0,0,0,
15965,3941,11,0,0,0,
15966,649,11,0,0,1,
15967,2827,11,1,1,0,2024-08-30 10:00:00
15968,3716,11,1,0,0,2024-08-05 08:00:00
15969,3795,11,1,0,0,2024-03-25 11:00:00
15970,4720,11,0,0,0,
15971,3299,11,1,0,0,2024-02-29 07:00:00
15972,3297,11,1,0,0,2024-02-03 19:00:00
15973,4950,11,1,1,0,2024-09-06 12:00:00
15974,2059,11,1,0,0,2024-02-06 10:00:00
15975,771,11,1,0,0,2024-03-30 11:00:00
15976,1881,11,1,0,0,2024-04-12 15:00:00
15977,190,11,1,0,0,2024-04-23 07:00:00
15978,926,11,0,0,0,
15979,4177,11,1,0,0,2024-02-22 17:00:00
15980,4325,11,0,0,0,
15981,1484,11,0,0,0,
15982,395,11,1,0,0,2024-03-06 17:00:00
15983,2964,11,0,0,0,
15984,1213,11,0,0,0,
15985,1850,11,1,1,0,2024-07-25 19:00:00
15986,3444,11,1,0,0,2024-06-08 12:00:00
15987,3269,11,1,1,0,2024-08-31 14:00:00
15988,3587,11,1,0,1,2024-03-08 07:00:00
15989,4073,11,0,0,0,
15990,943,11,0,0,0,
15991,4304,11,1,0,0,2024-08-30 08:00:00
15992,3469,11,1,0,0,2024-02-18 16:00:00
15993,338,11,0,0,0,
15994,1520,11,1,1,0,2024-02-15 11:00:00
15995,1305,11,1,0,0,2024-02-05 11:00:00
15996,1517,11,1,0,0,2024-04-09 10:00:00
15997,1909,11,1,0,0,2024-09-25 08:00:00
15998,4095,11,1,0,0,2024-05-25 15:00:00
15999,127,11,0,0,0,
16000,4521,11,1,0,0,2024-05-03 07:00:00
16001,4747,11,1,0,0,2024-01-31 11:00:00
16002,2115,11,1,0,0,2024-08-03 07:00:00
16003,4351,11,0,0,0,
16004,2765,11,1,0,0,2024-06-08 13:00:00
16005,79,11,0,0,0,
16006,4369,11,1,1,0,2024-05-02 20:00:00
16007,3005,11,0,0,0,
16008,4806,11,0,0,0,
16009,2645,11,1,0,0,2024-02-10 11:00:00
16010,4140,11,0,0,0,
16011,1527,11,1,0,0,2024-08-15 09:00:00
16012,1003,11,1,0,0,2024-03-11 10:00:00
16013,2122,11,0,0,1,
16014,2024,11,0,0,0,
16015,4874,11,0,0,0,
16016,2047,11,1,0,0,2024-03-25 14:00:00
16017,595,11,1,0,0,2024-01-18 13:00:00
16018,414,11,0,0,0,
16019,1956,11,1,0,0,2024-03-26 07:00:00
16020,399,11,1,1,0,2024-07-09 18:00:00
16021,3420,11,0,0,1,
16022,2475,11,1,0,0,2024-06-25 15:00:00
16023,2170,11,1,1,0,2024-02-14 17:00:00
16024,4521,11,1,0,0,2024-04-16 20:00:00
16025,2607,11,1,1,0,2024-08-17 19:00:00
16026,3760,11,1,0,0,2024-01-11 09:00:00
16027,647,11,0,0,0,
16028,671,11,1,1,0,2024-03-16 19:00:00
16029,2526,11,0,0,0,
16030,1745,11,1,0,0,2024-07-08 15:00:00
16031,74,11,1,1,0,2024-01-11 18:00:00
16032,92,11,1,0,0,2024-09-07 12:00:00
16033,4640,11,1,1,0,2024-07-17 09:00:00
16034,2901,11,1,0,0,2024-02-23 14:00:00
16035,4691,11,0,0,0,
16036,1176,11,0,0,0,
16037,1488,11,1,0,0,2024-02-21 16:00:00
16038,3149,11,0,0,0,
16039,1888,11,1,0,1,2024-09-06 15:00:00
16040,2196,11,0,0,0,
16041,1256,11,1,0,0,2024-03-22 12:00:00
16042,2085,11,1,0,0,2024-01-15 07:00:00
16043,2272,11,1,0,0,2024-01-13 09:00:00
16044,3106,11,0,0,1,
16045,4793,11,0,0,1,
16046,1420,11,1,0,0,2024-07-28 07:00:00
16047,1604,11,1,0,0,2024-06-06 15:00:00
16048,4770,11,1,0,0,2024-03-19 11:00:00
16049,1556,11,0,0,0,
16050,1334,11,1,1,0,2024-03-12 09:00:00
16051,3665,11,1,0,0,2024-07-20 14:00:00
16052,2616,11,0,0,1,
16053,1125,11,0,0,0,
16054,857,11,1,1,0,2024-04-24 12:00:00
16055,4147,11,1,0,0,2024-04-09 18:00:00
16056,1644,11,1,1,0,2024-05-17 13:00:00
16057,2839,11,1,0,0,2024-01-05 12:00:00
16058,4775,11,1,0,0,2024-06-16 20:00:00
16059,4903,11,1,0,0,2024-07-30 12:00:00
16060,3087,11,0,0,0,
16061,1574,11,1,1,0,2024-09-11 07:00:00
16062,3274,11,0,0,0,
16063,419,11,1,0,0,2024-05-07 11:00:00
16064,2440,11,1,0,0,2024-07-12 07:00:00
16065,4465,11,1,1,0,2024-01-16 20:00:00
16066,703,11,1,1,0,2024-02-27 07:00:00
16067,1169,11,1,0,0,2024-07-14 17:00:00
16068,4971,11,1,0,0,2024-04-15 07:00:00
16069,3250,11,0,0,0,
16070,4179,11,1,1,0,2024-04-26 18:00:00
16071,3098,11,0,0,0,
16072,2994,11,1,0,1,2024-02-16 07:00:00
16073,4817,11,1,1,0,2024-03-28 16:00:00
16074,653,11,0,0,0,
16075,2518,11,0,0,0,
16076,3187,11,0,0,0,
16077,3355,11,1,1,0,2024-04-19 11:00:00
16078,4702,11,1,0,0,2024-06-08 20:00:00
16079,1305,11,1,0,0,2024-09-20 18:00:00
16080,4961,11,1,0,0,2024-03-31 20:00:00
16081,4260,11,0,0,0,
16082,2546,11,1,0,0,2024-04-18 12:00:00
16083,2687,11,0,0,0,
16084,4555,11,1,0,0,2024-06-17 08:00:00
16085,437,11,0,0,0,
16086,1319,11,1,0,0,2024-01-12 07:00:00
16087,1494,11,0,0,0,
16088,2878,11,0,0,0,
16089,1157,11,1,0,0,2024-04-03 17:00:00
16090,1745,11,0,0,0,
16091,2736,11,0,0,0,
16092,909,11,1,0,0,2024-07-05 07:00:00
16093,4909,11,1,1,0,2024-05-14 16:00:00
16094,2666,11,0,0,0,
16095,697,11,1,0,0,2024-03-31 08:00:00
16096,3626,11,1,1,0,2024-07-18 14:00:00
16097,1065,11,1,0,0,2024-09-23 10:00:00
16098,3162,11,1,0,0,2024-03-22 20:00:00
